id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,year_remod
2659,902305090,70,3,60.0,9600,1,0,0,1,2,1,0,3,5,4,3,6,4,2,43.58898943540674,1950,2,0,2,6,1,0.0,1,3,1,2,0,0,4,0.0,3,0.0,1095.0,1095.0,3,1,0,4,1095,679,0,1774,1.0,0.0,2,0,4,2,1,8,4,0,5,3,1920.0,0,3.0,779.0,1,1,0,0,0,90,0,0,0,4,4,4,0,5,2006,4,87000,44.15880433163923
1567,914475020,80,5,76.0,9880,1,2,0,1,2,1,0,12,5,4,3,3,6,6,44.46346815083142,1977,2,0,9,10,1,0.0,1,3,3,2,2,2,3,522.0,3,0.0,574.0,1096.0,4,2,1,4,1118,0,0,1118,1.0,0.0,1,0,3,1,1,6,7,1,0,4,1977.0,2,1.0,358.0,2,3,2,203,0,0,0,0,576,2,3,4,0,7,2008,4,171000,44.46346815083142
1225,534477080,50,5,80.0,9600,1,2,0,1,2,1,0,11,5,4,3,1,6,5,44.15880433163923,1950,2,0,11,12,1,0.0,1,3,3,2,2,0,1,280.0,3,0.0,752.0,1032.0,4,2,1,3,1032,220,0,1252,0.0,0.0,1,0,3,1,1,6,7,0,5,4,1950.0,0,1.0,288.0,2,3,2,0,0,96,0,0,0,4,4,4,0,4,2008,4,119000,44.15880433163923
685,535453200,20,5,70.0,7931,1,2,0,1,2,1,0,11,5,4,3,4,5,5,44.26059195266146,1959,5,0,10,10,1,0.0,1,3,3,2,2,0,1,1148.0,3,0.0,0.0,1148.0,4,2,1,4,1148,0,0,1148,1.0,0.0,1,0,3,1,1,6,7,0,5,4,1959.0,0,1.0,672.0,2,3,2,0,0,0,0,0,0,4,3,4,0,7,2009,4,132500,44.26059195266146
1358,903427090,70,3,59.0,5100,1,0,0,1,2,1,0,3,5,4,3,6,8,7,43.87482193696061,1996,5,0,4,7,1,0.0,1,2,5,2,2,0,4,0.0,3,0.0,588.0,588.0,4,1,1,4,833,833,0,1666,0.0,0.0,1,0,3,1,2,7,7,1,3,1,1925.0,0,1.0,228.0,2,3,2,192,63,0,0,0,0,4,2,4,0,6,2008,4,161000,44.67661580737735
1461,907255030,60,5,45.0,9720,1,2,2,1,2,4,0,18,5,4,3,6,9,5,44.73253849269008,2002,2,0,11,12,2,134.0,2,3,5,3,2,1,5,1194.0,3,0.0,163.0,1357.0,4,4,1,4,1366,581,0,1947,1.0,0.0,2,1,3,1,2,7,7,1,2,5,2001.0,2,3.0,725.0,2,3,2,168,116,0,0,0,0,4,4,4,0,1,2008,4,274000,44.74371464239419
221,905104210,20,5,70.0,8521,1,2,0,1,2,0,0,8,3,4,3,4,5,5,44.35087372307337,1967,2,0,8,9,1,0.0,1,3,3,2,2,0,3,842.0,3,0.0,70.0,912.0,4,2,1,4,912,0,0,912,0.0,0.0,1,0,3,1,1,5,7,1,1,1,1974.0,0,1.0,336.0,2,3,2,0,0,0,0,0,0,4,2,4,0,5,2010,4,125000,44.35087372307337
2187,908225310,90,5,52.0,8741,1,2,0,1,2,1,0,5,5,4,2,4,5,6,44.11349000022555,1950,2,0,9,10,1,0.0,1,3,3,2,2,0,4,0.0,3,0.0,1195.0,1195.0,4,2,0,4,1195,0,0,1195,0.0,0.0,2,0,4,2,1,8,7,0,5,6,2001.0,3,0.0,0.0,5,5,0,118,0,0,0,0,0,4,1,4,0,7,2007,4,98500,44.15880433163923
2504,533128090,20,5,89.0,12461,1,2,0,1,2,2,0,25,5,4,3,4,8,5,44.654227123532216,1995,2,0,14,13,1,0.0,2,3,5,3,2,0,5,1456.0,3,0.0,168.0,1624.0,4,4,1,4,1624,0,0,1624,1.0,0.0,2,0,2,1,2,5,7,1,1,4,1994.0,1,3.0,757.0,2,3,2,0,114,192,0,0,0,4,3,4,0,7,2006,4,262000,44.66542286825459
855,907201280,20,5,76.0,6950,1,2,2,1,2,1,0,18,5,4,3,4,5,7,44.48595283907045,1979,2,0,8,9,2,40.0,1,3,3,2,2,0,3,710.0,0,72.0,132.0,914.0,4,2,1,4,914,0,0,914,1.0,0.0,1,0,2,1,1,5,7,0,5,4,1979.0,0,2.0,444.0,2,3,2,0,0,0,0,0,0,4,4,4,0,10,2009,4,134900,44.48595283907045
2258,916326040,20,5,115.0,16905,1,2,0,1,2,1,0,22,5,4,3,4,5,6,44.26059195266146,1959,2,0,11,12,1,0.0,1,2,3,2,2,3,1,967.0,3,0.0,383.0,1350.0,4,3,1,4,1328,0,0,1328,0.0,1.0,1,1,2,1,1,5,7,2,3,4,1959.0,1,1.0,308.0,2,3,1,0,104,0,0,0,0,4,4,4,0,7,2007,4,170000,44.26059195266146
2205,909254100,70,5,53.0,7155,1,2,0,1,2,1,0,19,5,4,3,6,6,8,43.88621651498338,1991,2,0,5,5,1,0.0,1,3,1,2,2,0,4,0.0,3,0.0,686.0,686.0,4,2,1,4,686,775,0,1461,0.0,0.0,1,0,3,1,1,6,7,1,3,1,1926.0,0,1.0,225.0,2,3,0,0,0,116,0,0,0,4,2,4,0,7,2007,4,135000,44.62062303464621
1158,533125080,60,5,100.0,9205,1,2,2,1,2,1,0,25,5,4,3,6,6,5,44.609416046390926,1991,5,0,8,9,2,304.0,2,3,5,3,2,0,3,704.0,3,0.0,226.0,930.0,4,4,1,4,1364,1319,0,2683,1.0,0.0,2,1,4,1,2,9,7,2,3,4,1990.0,1,2.0,473.0,2,3,2,237,251,0,0,196,0,4,4,4,0,6,2008,4,290000,44.62062303464621
1741,528222090,20,5,64.0,7697,1,2,0,1,2,1,0,15,5,4,3,4,7,6,44.799553569204235,2007,2,0,11,12,2,0.0,2,3,5,3,2,0,4,0.0,3,0.0,1246.0,1246.0,4,4,1,4,1258,0,0,1258,0.0,0.0,2,0,3,1,2,6,7,0,5,4,2007.0,1,2.0,462.0,2,3,2,0,0,0,0,0,0,4,4,4,0,8,2007,8,173500,44.799553569204235
2735,905426100,20,5,78.0,7800,1,2,0,0,2,1,2,5,5,4,3,6,5,8,44.13615298142782,2002,2,0,6,8,1,0.0,1,2,3,2,4,0,5,603.0,3,0.0,293.0,896.0,4,4,1,4,1112,896,0,2008,1.0,0.0,3,0,3,1,3,8,7,0,5,4,1948.0,0,1.0,230.0,2,3,2,103,0,0,0,0,0,4,4,4,0,8,2006,4,225000,44.74371464239419
1888,534278150,20,5,65.0,14357,1,2,2,1,2,4,0,11,5,4,3,4,5,5,44.28317965096906,1961,5,0,5,5,1,0.0,1,3,3,2,2,0,3,311.0,1,167.0,386.0,864.0,4,2,1,4,1187,0,0,1187,1.0,0.0,1,0,2,1,1,6,7,1,2,4,1961.0,1,2.0,440.0,2,3,2,128,0,0,0,0,0,4,4,4,0,8,2007,5,140500,44.28317965096906
2121,907125120,20,5,65.0,8775,1,2,0,1,2,1,0,18,5,4,3,4,5,5,44.654227123532216,1994,2,0,11,12,1,0.0,1,3,5,3,2,0,5,495.0,3,0.0,495.0,990.0,4,3,1,4,990,0,0,990,0.0,0.0,1,0,3,1,1,5,7,0,5,4,1996.0,0,1.0,299.0,2,3,2,0,64,0,0,0,0,4,4,4,0,4,2007,4,126000,44.654227123532216
1176,533236060,160,6,24.0,2645,1,1,0,1,2,1,0,21,5,4,1,6,8,5,44.710177812216315,1999,2,0,6,8,2,466.0,2,3,5,3,2,0,5,612.0,3,0.0,348.0,960.0,4,4,1,4,962,624,0,1586,1.0,0.0,2,1,3,1,2,7,7,0,5,1,1999.0,0,2.0,480.0,2,3,2,169,0,0,0,0,0,4,4,4,0,12,2008,4,170000,44.710177812216315
2773,907135230,20,5,43.0,13568,1,2,3,1,2,4,0,18,5,4,3,4,5,5,44.66542286825459,1995,2,0,11,12,1,0.0,1,3,5,3,2,0,3,716.0,3,0.0,274.0,990.0,4,4,1,4,990,0,0,990,0.0,1.0,1,0,3,1,1,5,7,0,5,4,1996.0,0,2.0,576.0,2,3,2,224,0,0,0,0,0,4,4,4,0,7,2006,4,156000,44.66542286825459
2619,535426195,20,5,47.0,16321,1,2,2,1,2,4,0,11,5,4,3,4,5,6,44.23799272118933,1997,2,0,6,8,1,0.0,1,3,3,2,2,3,1,1277.0,3,0.0,207.0,1484.0,4,2,1,4,1600,0,0,1600,1.0,0.0,1,0,2,1,1,6,7,2,3,4,1957.0,1,1.0,319.0,2,3,2,288,258,0,0,0,0,4,4,4,0,12,2006,4,207500,44.68780594300866
1796,528458080,60,6,72.0,8640,1,2,0,1,2,1,0,21,5,4,3,6,8,5,44.799553569204235,2007,2,0,11,12,1,0.0,2,3,5,3,2,2,5,350.0,3,0.0,546.0,896.0,4,4,1,4,896,896,0,1792,0.0,0.0,2,1,3,1,2,8,7,0,5,4,2007.0,2,2.0,590.0,2,3,2,184,96,0,0,0,0,4,4,4,0,11,2007,8,255000,44.799553569204235
1598,923225370,180,3,21.0,1596,1,2,0,1,2,1,0,0,5,4,1,3,4,6,44.41846462902562,1973,2,0,12,14,1,0.0,1,3,3,3,2,3,5,437.0,3,0.0,25.0,462.0,4,2,1,4,526,462,0,988,1.0,0.0,1,0,1,1,1,4,7,1,0,5,1973.0,1,1.0,297.0,2,3,2,0,101,0,120,0,0,4,1,4,0,7,2008,4,94900,44.41846462902562
1965,535453150,20,5,70.0,7315,1,2,0,1,2,1,0,11,5,4,3,4,5,6,44.24929377967517,1958,5,0,10,11,1,0.0,1,3,3,2,2,0,0,625.0,3,0.0,545.0,1170.0,4,2,1,4,1170,0,0,1170,0.0,1.0,1,0,3,1,1,6,7,1,2,4,1958.0,1,1.0,338.0,2,3,2,0,0,0,0,225,0,4,4,4,0,3,2007,4,140000,44.24929377967517
2651,902134060,70,3,42.0,7614,1,0,0,1,2,1,2,3,5,4,3,6,3,5,43.64630568559039,1950,2,0,6,8,1,0.0,1,3,1,2,0,1,4,0.0,3,0.0,738.0,738.0,4,3,1,3,714,662,0,1376,0.0,0.0,1,0,2,1,1,7,7,0,5,1,1930.0,0,1.0,216.0,2,3,0,0,0,104,0,225,0,4,4,4,0,3,2006,4,96900,44.15880433163923
609,534402140,20,5,60.0,11000,1,2,2,1,2,4,0,11,5,4,3,4,5,6,44.339598554790726,1966,2,0,9,10,2,200.0,1,3,3,2,2,1,1,740.0,2,230.0,184.0,1154.0,4,4,1,4,1154,0,0,1154,0.0,0.0,1,1,3,1,1,6,7,1,0,4,1966.0,1,2.0,480.0,2,3,2,0,58,0,0,0,0,4,2,4,0,11,2009,4,154000,44.339598554790726
1990,902300020,70,3,75.0,10337,1,1,2,1,2,1,0,3,5,4,3,6,8,9,43.70354676682432,1999,5,0,11,12,1,0.0,2,2,1,2,2,0,4,0.0,3,0.0,725.0,725.0,4,4,0,4,909,863,0,1772,0.0,0.0,2,1,3,1,2,7,7,0,5,1,1992.0,0,2.0,816.0,2,3,2,0,0,0,0,0,0,4,2,4,0,5,2007,4,184900,44.710177812216315
1053,528104050,20,5,114.0,14803,1,2,0,1,2,1,0,26,8,7,3,4,10,5,44.799553569204235,2008,5,0,12,14,2,816.0,3,3,5,4,2,2,5,1636.0,3,0.0,442.0,2078.0,4,4,1,4,2084,0,0,2084,1.0,0.0,2,0,2,1,3,7,7,1,3,4,2007.0,2,3.0,1220.0,2,3,2,188,45,0,0,0,0,4,4,4,0,6,2008,8,385000,44.81071300481616
2877,910207110,30,3,50.0,8765,1,0,0,1,2,1,0,1,5,4,3,4,4,6,44.0,1950,2,0,5,5,1,0.0,1,3,1,2,2,0,3,285.0,3,0.0,666.0,951.0,4,4,0,4,951,0,0,951,0.0,0.0,1,0,2,1,1,6,7,0,5,1,1936.0,0,1.0,327.0,2,3,2,0,28,0,0,0,0,4,4,4,0,4,2006,4,106500,44.15880433163923
497,528327070,60,5,106.0,12720,1,2,0,1,2,1,0,25,5,4,3,6,8,5,44.721359549995796,2000,2,0,11,12,2,150.0,2,3,5,3,2,1,5,1173.0,3,0.0,282.0,1455.0,4,4,1,4,1466,1221,0,2687,1.0,0.0,2,1,4,1,2,10,7,2,2,5,2000.0,1,3.0,810.0,2,3,2,252,30,0,0,0,0,4,4,4,0,9,2009,4,327000,44.721359549995796
514,528441090,20,5,85.0,11128,1,2,0,1,2,2,0,21,8,7,3,4,9,5,44.77722635447622,2006,5,0,11,12,3,198.0,3,3,5,4,2,3,5,2158.0,3,0.0,300.0,2458.0,4,4,1,4,2490,0,0,2490,1.0,0.0,2,0,2,1,3,9,7,2,3,4,2005.0,2,3.0,795.0,2,3,2,70,226,0,0,0,0,4,3,4,0,10,2009,4,468000,44.78839135311738
759,903481120,50,3,60.0,5160,1,2,0,1,2,2,0,1,5,4,3,1,6,6,43.89760813529594,1950,2,0,6,8,1,0.0,1,1,1,2,2,0,4,0.0,3,0.0,1204.0,1204.0,4,2,1,3,1204,462,0,1666,0.0,0.0,1,0,3,1,1,4,7,0,5,1,1927.0,0,1.0,384.0,1,3,2,0,0,148,0,0,0,4,4,4,0,8,2009,4,135000,44.15880433163923
2474,531375070,20,5,63.0,13072,1,2,0,1,2,1,0,13,2,4,3,4,6,5,44.77722635447622,2005,2,0,11,12,1,0.0,2,3,5,3,2,0,4,0.0,3,0.0,1141.0,1141.0,4,4,1,4,1141,0,0,1141,0.0,0.0,1,1,3,1,1,6,7,0,5,1,2005.0,0,2.0,484.0,2,3,2,0,0,0,0,0,0,4,4,4,0,3,2006,4,142500,44.77722635447622
1193,534201240,60,5,73.0,8814,1,2,0,1,2,1,0,11,3,4,3,6,5,6,44.36214602563767,1968,2,0,6,8,1,0.0,1,3,3,2,2,0,2,732.0,3,0.0,0.0,732.0,4,4,1,4,732,732,0,1464,0.0,0.0,1,1,4,1,1,7,7,0,5,4,1968.0,0,2.0,470.0,2,3,2,0,40,0,0,0,0,4,4,4,0,6,2008,4,141000,44.36214602563767
1415,905477050,190,5,70.0,7000,1,2,0,1,2,1,0,5,5,4,0,6,5,7,43.70354676682432,1991,2,0,6,8,1,0.0,1,3,3,3,2,3,5,969.0,3,0.0,148.0,1117.0,4,2,1,4,820,527,0,1347,1.0,0.0,1,0,3,1,1,5,7,0,5,6,2007.0,3,0.0,0.0,5,5,0,85,0,148,0,0,0,4,4,4,0,1,2008,4,107500,44.62062303464621
2048,904302010,190,5,59.0,4484,1,2,2,1,2,2,0,6,5,4,0,1,5,6,44.06812907306141,1979,2,0,9,10,1,0.0,1,3,3,2,2,0,3,485.0,3,0.0,187.0,672.0,4,2,0,4,778,504,0,1282,1.0,0.0,1,0,2,1,1,4,7,0,5,1,1942.0,0,1.0,240.0,2,3,2,0,88,0,0,0,0,4,2,4,0,7,2007,4,108500,44.48595283907045
2483,531452210,60,5,96.0,9019,1,2,2,1,2,1,0,13,2,4,3,6,6,5,44.654227123532216,1994,2,0,11,12,1,0.0,1,3,5,3,2,0,3,274.0,3,0.0,362.0,636.0,4,4,1,4,636,684,0,1320,0.0,0.0,2,1,3,1,2,6,7,0,5,4,1994.0,2,2.0,472.0,2,3,2,0,40,0,0,0,0,4,4,4,0,7,2006,4,150000,44.654227123532216
2883,911225110,50,2,60.0,8520,0,2,0,0,2,1,0,1,5,4,3,1,3,5,43.77213725647858,1950,2,0,6,8,1,0.0,1,3,5,1,0,0,4,0.0,3,0.0,216.0,216.0,4,1,0,4,576,360,0,936,0.0,0.0,1,0,2,1,1,6,7,0,5,6,1980.0,3,0.0,0.0,5,5,0,0,0,0,0,0,0,4,4,4,0,4,2006,4,78000,44.15880433163923
1111,528427010,20,5,92.0,11932,1,2,0,1,2,0,0,21,3,4,3,4,8,5,44.799553569204235,2008,2,0,11,12,3,186.0,2,3,5,3,2,0,4,0.0,3,0.0,1580.0,1580.0,4,4,1,4,1580,0,0,1580,0.0,0.0,2,0,3,1,2,7,7,0,5,4,2008.0,1,3.0,830.0,2,3,2,0,24,0,0,0,0,4,4,4,0,6,2008,2,235128,44.81071300481616
2072,905301050,20,5,102.0,115149,1,2,3,2,2,4,1,20,5,4,3,4,7,5,44.395945760846224,2002,2,0,9,10,3,351.0,1,3,3,3,2,3,5,1219.0,3,0.0,424.0,1643.0,4,2,1,4,1824,0,0,1824,1.0,0.0,2,0,2,1,2,5,7,2,2,4,1971.0,0,2.0,739.0,2,3,2,380,48,0,0,0,0,4,4,4,0,6,2007,4,302000,44.74371464239419
1450,907202240,20,5,40.0,14330,1,2,2,1,2,4,0,18,5,4,3,4,5,6,44.44097208657794,2001,2,0,9,5,1,0.0,1,3,3,2,2,0,0,88.0,4,596.0,180.0,864.0,4,2,1,4,1558,0,0,1558,1.0,0.0,2,0,2,1,1,5,4,0,5,4,1975.0,2,2.0,440.0,2,3,2,140,0,239,0,227,0,4,4,4,0,8,2008,4,163000,44.73253849269008
274,908102060,30,5,67.0,8777,1,2,0,1,2,1,2,5,3,4,3,4,3,6,44.10215414239989,2007,2,0,11,12,1,0.0,1,2,3,5,5,4,6,0.0,6,0.0,0.0,0.0,4,2,0,4,640,0,0,640,0.0,0.0,1,0,2,1,1,5,5,0,5,1,1945.0,0,1.0,240.0,2,3,0,0,0,0,0,0,0,4,4,4,0,4,2010,2,84900,44.799553569204235
413,527454050,160,5,24.0,2308,1,2,0,1,2,1,0,9,5,4,4,6,6,5,44.429719783046124,1974,2,0,9,3,1,0.0,1,3,3,2,2,0,3,257.0,2,495.0,103.0,855.0,4,2,1,4,855,467,0,1322,0.0,1.0,2,1,3,1,1,6,7,1,1,4,1974.0,0,2.0,440.0,2,3,2,260,0,0,0,0,0,4,4,4,0,6,2009,4,147000,44.429719783046124
751,903429080,70,3,50.0,2500,1,1,0,1,2,2,0,3,5,4,3,6,7,8,43.76071297408213,2005,2,0,4,6,1,0.0,2,3,5,2,2,0,3,299.0,3,0.0,611.0,910.0,4,4,1,4,916,910,0,1826,1.0,0.0,1,1,4,1,3,7,4,1,3,4,1915.0,0,1.0,164.0,1,1,2,0,0,0,0,0,0,4,4,4,0,6,2009,4,155000,44.77722635447622
2897,916403020,20,5,50.0,8049,1,2,2,1,2,4,0,22,5,4,3,4,7,5,44.609416046390926,1990,5,0,8,9,2,54.0,1,3,3,3,2,0,3,1053.0,3,0.0,256.0,1309.0,4,2,1,4,1339,0,0,1339,1.0,0.0,2,0,2,1,1,6,7,1,2,4,1990.0,2,2.0,484.0,4,4,2,0,58,0,0,90,0,4,4,4,0,7,2006,4,180000,44.609416046390926
207,903454060,190,3,70.0,5600,1,2,0,1,2,1,0,1,5,4,0,6,4,5,43.93176527297759,1950,5,0,11,7,1,0.0,0,1,0,5,5,4,6,0.0,6,0.0,0.0,0.0,4,1,0,4,372,720,0,1092,0.0,0.0,2,0,3,2,0,7,3,0,5,6,1976.0,3,0.0,0.0,5,5,0,0,0,0,0,0,0,4,4,2,3500,7,2010,4,55000,44.15880433163923
2269,916455110,80,5,73.0,9590,1,2,2,1,2,2,0,22,5,4,3,3,7,5,44.75488800120049,2003,2,0,11,12,2,442.0,2,3,5,4,2,2,5,786.0,3,0.0,82.0,868.0,4,4,1,4,1146,0,0,1146,1.0,0.0,2,0,3,1,2,6,7,1,3,4,2003.0,2,2.0,438.0,2,3,2,160,22,0,0,0,0,4,4,4,0,5,2007,4,187500,44.75488800120049
891,908152100,80,5,72.0,7200,1,2,0,1,2,1,0,5,5,4,3,3,6,6,44.45222154178574,1976,5,0,6,8,2,255.0,1,3,3,2,2,2,3,631.0,3,0.0,410.0,1041.0,4,4,1,4,1125,0,0,1125,1.0,0.0,1,0,3,1,1,6,7,1,1,1,1977.0,0,1.0,352.0,2,3,2,296,0,0,0,0,0,4,1,4,0,10,2009,4,125000,44.45222154178574
2863,909280030,50,5,86.0,11500,1,2,2,1,2,1,0,19,5,4,3,1,7,7,44.0,1987,2,0,10,11,1,0.0,2,3,3,3,2,0,0,223.0,3,0.0,794.0,1017.0,4,3,1,4,1020,1037,0,2057,0.0,0.0,1,1,3,1,2,6,7,1,3,4,1936.0,2,1.0,180.0,1,3,2,0,0,0,0,322,0,4,4,4,0,6,2006,4,250000,44.57577817604534
1298,902134100,30,3,60.0,6756,1,2,0,1,2,1,0,3,5,4,3,4,5,6,43.70354676682432,1950,1,0,6,8,1,0.0,1,3,1,2,4,0,4,0.0,3,0.0,481.0,481.0,4,2,0,3,899,0,0,899,0.0,0.0,1,0,2,1,1,5,7,0,5,1,1930.0,0,1.0,200.0,1,3,1,0,0,96,0,0,0,4,4,4,0,9,2008,4,78000,44.15880433163923
1292,902109080,190,3,63.0,11426,1,0,0,1,2,1,0,3,5,4,0,1,4,6,43.70354676682432,1996,2,0,5,5,1,0.0,1,3,2,2,2,0,4,0.0,3,0.0,828.0,828.0,4,3,1,3,828,658,108,1594,0.0,0.0,2,0,3,2,1,9,7,0,5,6,1999.0,3,0.0,0.0,5,5,0,0,172,109,0,0,0,4,4,4,0,6,2008,4,118000,44.67661580737735
1687,528102100,20,5,93.0,12030,1,2,0,1,2,1,0,26,5,4,3,4,8,5,44.799553569204235,2007,5,0,11,12,2,254.0,3,3,5,4,2,0,4,0.0,3,0.0,1694.0,1694.0,4,4,1,4,1694,0,0,1694,0.0,0.0,2,0,3,1,2,7,7,0,5,4,2007.0,2,3.0,818.0,2,3,2,168,228,0,0,0,0,4,4,4,0,12,2007,8,318000,44.799553569204235
2749,906223180,60,5,80.0,9554,1,2,2,1,2,1,0,13,5,4,3,6,8,5,44.64302857109943,1994,2,0,11,12,2,125.0,2,3,5,3,2,0,5,380.0,3,0.0,397.0,777.0,4,4,1,4,1065,846,0,1911,0.0,0.0,2,1,3,1,2,8,7,1,2,4,1993.0,1,2.0,471.0,2,3,2,182,81,0,0,0,0,4,4,4,0,9,2006,4,215000,44.654227123532216
2875,910203100,30,3,61.0,8534,1,2,0,2,2,1,0,1,5,4,3,4,4,4,43.87482193696061,1950,2,0,5,5,1,0.0,1,3,1,1,2,0,4,0.0,3,0.0,432.0,432.0,4,2,0,3,672,0,0,672,0.0,0.0,1,0,2,1,1,4,5,0,5,6,2002.0,3,0.0,0.0,5,5,0,0,0,112,0,0,0,4,1,4,0,6,2006,4,72000,44.15880433163923
1029,527358120,20,5,104.0,11361,1,2,0,1,2,1,0,16,5,4,3,4,6,5,44.45222154178574,1976,2,0,9,10,2,160.0,1,3,3,3,2,0,3,644.0,3,0.0,549.0,1193.0,4,2,1,4,1523,0,0,1523,0.0,1.0,2,0,3,1,1,7,7,1,2,4,1976.0,2,2.0,478.0,2,3,2,0,0,0,0,189,0,4,2,4,0,5,2008,3,180000,44.45222154178574
1581,916402115,20,5,47.0,12416,1,2,2,1,2,1,0,22,5,4,3,4,6,5,44.56455991031439,1986,2,0,11,10,3,132.0,1,3,3,3,0,0,3,1398.0,1,208.0,0.0,1606.0,4,2,1,4,1651,0,0,1651,1.0,0.0,2,0,3,1,1,7,4,1,2,4,1986.0,2,2.0,616.0,2,3,2,192,0,0,0,0,0,4,4,4,0,11,2008,4,184000,44.56455991031439
612,534426110,20,5,80.0,9600,1,2,0,1,2,2,0,11,5,4,3,4,5,6,44.26059195266146,1959,2,0,6,8,2,132.0,1,3,3,2,2,0,3,991.0,3,0.0,50.0,1041.0,4,4,1,4,1041,0,0,1041,1.0,0.0,1,0,3,1,1,6,7,0,5,4,1959.0,1,1.0,270.0,2,3,2,224,88,0,0,0,0,4,2,4,0,7,2009,4,124500,44.26059195266146
139,535152010,90,5,70.0,8267,1,2,0,1,2,2,0,11,3,4,2,4,5,5,44.24929377967517,1958,2,0,8,9,1,0.0,1,3,3,2,2,0,4,0.0,3,0.0,1604.0,1604.0,4,2,1,4,1604,0,0,1604,0.0,0.0,2,0,4,2,1,8,7,0,5,4,1958.0,0,2.0,576.0,2,3,2,42,0,0,0,0,0,4,4,4,0,3,2010,4,135000,44.24929377967517
1335,903226060,50,3,50.0,6000,1,2,0,1,2,1,0,4,5,4,3,1,6,7,44.04543109109048,1989,2,0,5,5,1,0.0,1,3,3,2,2,0,3,521.0,3,0.0,460.0,981.0,4,4,1,4,1014,658,0,1672,0.0,0.0,1,1,3,1,2,6,7,1,3,1,1940.0,0,1.0,240.0,2,3,2,0,11,0,0,0,0,4,3,4,0,7,2008,4,164900,44.598206241955516
2531,534176250,20,5,80.0,9600,1,2,0,1,2,1,0,16,5,4,3,4,7,5,44.37341546466758,1969,5,0,8,9,2,168.0,1,3,3,2,2,0,4,0.0,3,0.0,1164.0,1164.0,4,2,1,4,1164,0,0,1164,0.0,0.0,1,1,3,1,1,6,7,0,5,4,1969.0,0,2.0,528.0,2,3,2,0,0,0,0,0,0,4,4,4,0,7,2006,3,140000,44.37341546466758
681,535452090,20,5,71.0,7350,1,2,0,1,2,1,0,11,5,4,3,4,5,6,44.24929377967517,1958,5,0,10,11,1,0.0,1,3,3,2,2,0,4,0.0,3,0.0,1041.0,1041.0,4,3,1,4,1041,0,0,1041,0.0,0.0,1,0,3,1,1,6,7,0,5,4,1958.0,1,1.0,294.0,2,3,2,0,0,0,0,0,0,4,1,4,0,3,2009,4,128000,44.24929377967517
1383,905107280,85,5,69.0,7703,1,2,2,1,2,4,0,8,5,4,3,2,6,8,44.474711915874174,1978,2,0,8,9,0,40.0,1,3,3,3,2,3,3,450.0,3,0.0,0.0,450.0,4,4,1,4,1034,0,0,1034,0.0,1.0,1,0,3,1,1,6,7,1,0,2,1978.0,2,2.0,504.0,2,3,2,311,0,0,0,0,0,4,1,4,0,5,2008,4,153000,44.474711915874174
1359,903429010,50,3,63.0,4347,1,2,0,1,2,1,0,3,5,4,3,1,6,8,43.70354676682432,1950,0,0,6,8,1,0.0,2,3,1,3,4,0,4,0.0,3,0.0,796.0,796.0,4,4,1,4,825,784,0,1609,0.0,0.0,1,0,3,1,1,7,7,0,5,1,1910.0,0,1.0,228.0,1,1,0,0,182,0,0,0,0,4,4,4,0,6,2008,4,127500,44.15880433163923
1226,534477090,20,5,80.0,9600,1,2,0,1,2,1,0,11,5,4,3,4,5,8,44.15880433163923,2006,2,0,8,9,1,0.0,1,2,3,2,2,0,1,32.0,2,308.0,232.0,572.0,4,3,1,4,1337,0,0,1337,1.0,0.0,1,0,3,1,2,7,7,1,3,4,1950.0,1,1.0,264.0,2,3,2,0,192,0,0,0,0,4,4,4,0,9,2008,4,141500,44.78839135311738
63,528363130,60,5,98.0,12256,1,2,2,1,2,2,0,25,5,4,3,6,8,5,44.654227123532216,1995,2,0,8,9,2,362.0,2,3,5,4,2,2,5,1032.0,3,0.0,431.0,1463.0,4,4,1,4,1500,1122,0,2622,1.0,0.0,2,1,3,1,2,9,7,2,2,4,1994.0,1,2.0,712.0,2,3,2,186,32,0,0,0,0,4,4,4,0,4,2010,4,325000,44.66542286825459
